v0,theta0,z0,d1,theta1,z1,d2,theta2,z2,best_v,best_t
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,0.8888888888888888,0.8999999999999999
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.276923076923077
1.7777777777777777,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.38571428571428573
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.45000000000000007
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.525,0.0,1.296
0.8888888888888888,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.36
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.1111111111111112,0.2571428571428572
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.3323076923076924
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.32727272727272727
0.2222222222222222,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,0.8888888888888888,1.7999999999999998
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,1.1111111111111112,0.36
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,0.8888888888888888,0.8999999999999999
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.525,0.8888888888888888,0.3272727272727273
0.6666666666666666,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.5555555555555554,0.54
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.32727272727272727
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.3,0.6666666666666666,1.008
1.7777777777777777,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.38571428571428573
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.32727272727272727
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.276923076923077
0.8888888888888888,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.36
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.24000000000000005
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.3,0.6666666666666666,1.4000000000000001
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.525,0.0,1.8000000000000003
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.1111111111111112,0.36
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,1.1111111111111112,0.36
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.7853981633974483,0.3,2.0,0.63
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.7777777777777777,0.28800000000000003
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.525,1.3333333333333333,1.35
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.7853981633974483,0.3,2.0,0.5082352941176471
0.2222222222222222,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,0.8888888888888888,1.7999999999999998
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.1111111111111112,0.36
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.7853981633974483,0.3,1.5555555555555554,0.22500000000000003
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.504
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.3,0.8,-0.7853981633974483,0.3,1.1111111111111112,0.36
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.45000000000000007
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.7853981633974483,0.525,0.0,1.8
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.7777777777777777,0.28800000000000003
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.7853981633974483,0.525,0.0,0.81
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.1111111111111112,0.36
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.3,0.8,-0.7853981633974483,0.525,1.1111111111111112,0.36
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.7853981633974483,0.525,1.5555555555555554,0.22500000000000003
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.7853981633974483,0.525,0.0,0.9000000000000001
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,0.6666666666666666,1.4000000000000001
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.36000000000000004
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,1.1111111111111112,0.4800000000000001
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.45000000000000007
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,0.2222222222222222,0.72
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.5555555555555554,0.54
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.5555555555555554,0.3272727272727273
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.3333333333333333,0.38571428571428573
0.2222222222222222,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.3,0.8888888888888888,1.7999999999999998
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,0.8888888888888888,0.4
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,2.0,1.3200000000000003
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.276923076923077
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.3,1.5555555555555554,0.22500000000000003
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.32727272727272727
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,0.8888888888888888,0.9600000000000002
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.32727272727272727
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.276923076923077
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,1.1111111111111112,0.36
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,0.8888888888888888,1.0799999999999998
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,0.8888888888888888,0.9600000000000002
0.2222222222222222,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.3,0.8,-0.7853981633974483,0.525,1.1111111111111112,1.4999999999999998
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.3333333333333333,0.38571428571428573
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.5555555555555554,0.3272727272727273
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,0.0,0.3,1.3333333333333333,0.32727272727272727
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.5555555555555554,0.22500000000000003
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.7853981633974483,0.525,1.5555555555555554,0.54
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.3323076923076924
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,0.0,0.525,1.1111111111111112,0.36
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,0.8888888888888888,1.0799999999999998
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.1111111111111112,0.36
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.3323076923076924
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.45000000000000007
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,0.0,0.3,1.3333333333333333,0.32727272727272727
0.8888888888888888,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.3272727272727273
1.7777777777777777,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.38571428571428573
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.22500000000000003
0.2222222222222222,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.3,0.8888888888888888,1.7999999999999998
0.6666666666666666,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.54
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,0.0,0.525,1.3333333333333333,0.32727272727272727
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.1111111111111112,0.6000000000000001
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,0.8888888888888888,0.8999999999999999
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,1.7777777777777777,0.3876923076923077
1.7777777777777777,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,0.6666666666666666,0.49090909090909096
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.22500000000000003
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,0.0,0.3,1.1111111111111112,0.432
0.8888888888888888,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.3272727272727273
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.45000000000000007
0.6666666666666666,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,0.8888888888888888,0.7714285714285715
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.7777777777777777,0.28800000000000003
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,0.0,0.525,1.1111111111111112,0.432
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.1111111111111112,0.36
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,0.8888888888888888,0.8999999999999999
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,0.0,0.3,1.7777777777777777,0.28800000000000003
0.2222222222222222,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.525,0.8,-0.7853981633974483,0.525,0.8888888888888888,1.7999999999999998
0.8888888888888888,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.36
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,0.0,0.3,1.3333333333333333,0.32727272727272727
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,0.6666666666666666,1.008
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.24000000000000005
1.7777777777777777,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.38571428571428573
0.6666666666666666,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.54
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,0.0,0.525,1.3333333333333333,0.32727272727272727
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,0.0,0.525,1.3333333333333333,0.5538461538461541
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,0.6666666666666666,1.008
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.1111111111111112,0.36
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,2.0,1.3200000000000003
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,0.39269908169872414,0.3,1.3333333333333333,0.32727272727272727
0.8888888888888888,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.36
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.24000000000000005
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,0.39269908169872414,0.525,1.1111111111111112,0.36
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,0.0,0.3,1.3333333333333333,0.276923076923077
1.7777777777777777,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.38571428571428573
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,0.6666666666666666,1.4000000000000001
0.2222222222222222,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.3333333333333333,1.5428571428571431
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.3,0.8,-0.39269908169872414,0.3,1.1111111111111112,0.36
0.6666666666666666,-0.5235987755982989,0.3,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.54
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,0.8888888888888888,0.9600000000000002
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,0.39269908169872414,0.3,1.3333333333333333,0.32727272727272727
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,0.0,0.525,1.3333333333333333,0.276923076923077
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.22500000000000003
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.504
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,1.1111111111111112,0.36
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,2.0,0.5082352941176471
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,0.8888888888888888,1.0799999999999998
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,0.39269908169872414,0.525,1.3333333333333333,0.32727272727272727
0.2222222222222222,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.3,0.8,-0.39269908169872414,0.525,0.4444444444444444,3.0
0.4444444444444444,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,0.8888888888888888,0.9600000000000002
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,0.0,0.3,1.3333333333333333,0.3323076923076924
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.3,2.0,0.63
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.22500000000000003
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,0.39269908169872414,0.3,1.1111111111111112,0.36
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,0.6666666666666666,0.6171428571428572
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,0.8888888888888888,0.63
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.1111111111111112,0.36
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.3,0.8,0.0,0.525,1.3333333333333333,0.3323076923076924
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.3,0.8,-0.39269908169872414,0.525,0.8888888888888888,0.7714285714285715
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.3,0.8,0.39269908169872414,0.525,1.1111111111111112,0.432
1.3333333333333333,0.5235987755982987,0.525,2.0,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,0.8888888888888888,1.0799999999999998
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,0.0,0.3,1.1111111111111112,0.822857142857143
0.2222222222222222,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,1.5428571428571431
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,0.39269908169872414,0.3,1.3333333333333333,0.32727272727272727
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.22500000000000003
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,0.0,0.3,1.3333333333333333,0.5538461538461541
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.3272727272727273
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.3333333333333333,0.38571428571428573
1.1111111111111112,1.3613568165555767,0.525,0.8,-0.7853981633974483,0.525,0.8,0.39269908169872414,0.525,1.3333333333333333,0.32727272727272727
1.1111111111111112,-1.361356816555577,0.525,0.8,0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,1.1111111111111112,0.36
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,0.0,0.525,1.3333333333333333,0.9000000000000001
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.3,0.8,0.0,0.3,0.8888888888888888,1.0799999999999998
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.3,1.5555555555555554,0.54
1.5555555555555554,0.1047197551196597,0.525,0.8,-0.7853981633974483,0.525,0.8,0.0,0.525,1.7777777777777777,0.28800000000000003
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,0.7853981633974483,0.3,1.3333333333333333,0.32727272727272727
2.0,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.22500000000000003
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.3,0.8,0.7853981633974483,0.525,1.1111111111111112,0.36
0.4444444444444444,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.525,0.8,0.0,0.3,1.3333333333333333,0.45000000000000007
0.2222222222222222,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.525,0.8,-0.39269908169872414,0.525,0.8888888888888888,1.7999999999999998
1.7777777777777777,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.3333333333333333,0.38571428571428573
1.5555555555555554,0.1047197551196597,0.3,0.8,-0.7853981633974483,0.3,0.8,0.39269908169872414,0.3,1.7777777777777777,0.28800000000000003
1.3333333333333333,0.5235987755982987,0.3,2.0,-0.7853981633974483,0.3,0.8,0.0,0.525,0.8888888888888888,1.0799999999999998
1.1111111111111112,-1.361356816555577,0.3,0.8,0.7853981633974483,0.3,0.8,0.0,0.3,1.1111111111111112,0.36
0.8888888888888888,-0.9424777960769379,0.525,0.8,0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.3272727272727273
1.1111111111111112,1.3613568165555767,0.3,0.8,-0.7853981633974483,0.525,0.8,0.7853981633974483,0.3,1.3333333333333333,0.32727272727272727
0.6666666666666666,-0.5235987755982989,0.525,1.2,-0.1121997376282069,0.525,0.8,-0.39269908169872414,0.525,1.5555555555555554,0.54
2.0,-0.9424777960769379,0.3,0.8,0.1121997376282069,0.3,0.8,0.0,0.3,1.5555555555555554,0.22500000000000003
