t,x,y,z
0.0,1.0,-1.7,0.3
0.03333333333333333,1.0000000022590323,-1.7000000046264498,0.29804775205196254
0.06666666666666667,0.9999974332659964,-1.6999986545267305,0.29494525132981486
0.1,0.9999741676532734,-1.699988239120563,0.29198067503505654
0.13333333333333333,0.9998792453863946,-1.6999517968898834,0.2891801447088354
0.16666666666666666,0.9996301313107754,-1.6998658650657095,0.2868248632980633
0.2,0.9991489585338644,-1.6997094000449013,0.2850623254419919
0.23333333333333334,0.9982262725618974,-1.6994166972280191,0.2837660808453518
0.26666666666666666,0.9966936486344904,-1.69892979500392,0.2831245165771998
0.3,0.9945050301765309,-1.6982212044375438,0.28314620126119006
0.3333333333333333,0.9911694220833607,-1.6971072595895065,0.28388002655728534
0.36666666666666664,0.9865612896067919,-1.6955090011519518,0.28536499667673665
0.4,0.9808554223462688,-1.6934508890005429,0.2874519682808638
0.43333333333333335,0.9731269691877302,-1.690549711558691,0.2904227885369141
0.4666666666666667,0.9634866205092191,-1.6867833428744348,0.2941524873571525
0.5,0.952502748905539,-1.6823554908433422,0.29833604060640245
0.5333333333333333,0.938647305029472,-1.6766440037198422,0.303472937160829
0.5666666666666667,0.9224180534118621,-1.669853005077816,0.3092598479072483
0.6,0.9049012758149191,-1.6624562747424927,0.3152421089105081
0.6333333333333333,0.8838725994512315,-1.653522996008394,0.3221232468065185
0.6666666666666666,0.8603779298483245,-1.6434912716796237,0.3294732755390891
0.7,0.8360866153580826,-1.6330627056499696,0.3367601093279763
0.7333333333333333,0.8080899719366363,-1.6209548756854717,0.3448584833786807
0.7666666666666666,0.7780305165882916,-1.6078166761360324,0.3532592921526152
0.8,0.748074812645101,-1.5945397902955962,0.36139208877304735
0.8333333333333334,0.7147523416544675,-1.579497076430276,0.3702433095728785
0.8666666666666667,0.6802133644059085,-1.5635277579927682,0.37925330866980944
0.9,0.6469184228078161,-1.5476886086000126,0.38782763435820505
0.9333333333333333,0.6110711319366228,-1.5300402373068354,0.3969966631206322
0.9666666666666667,0.5751305045188738,-1.5115926267371862,0.40616005388011345
1.0,0.5415842497284332,-1.493544894252558,0.41471445150092734
1.0333333333333332,0.5066274991311972,-1.4736912662066504,0.42366566339965817
1.0666666666666667,0.4727593389822246,-1.4532056451144826,0.4323108592685692
1.1,0.44222194360461003,-1.4334380541958196,0.44011428257091545
1.1333333333333333,0.41155101406077593,-1.411981447297303,0.44807757561951567
1.1666666666666667,0.38302301294649516,-1.3901039763498102,0.45559958997281436
1.2,0.3569180454503172,-1.367852122386956,0.4625817837525356
1.2333333333333334,0.33477158900662335,-1.3466111053962562,0.4685854496376899
1.2666666666666666,0.3139896748627893,-1.3237725398727207,0.4742976048561706
1.3,0.2971304144481684,-1.3020655105521135,0.47900220851789505
1.3333333333333333,0.2821550353245031,-1.2788216591806443,0.48326146501849415
1.3666666666666667,0.27021880431449546,-1.255436604521137,0.48675543258449105
1.4,0.26127413266363597,-1.2319553928452944,0.4895074138413979
1.4333333333333333,0.25549269838621996,-1.2098073078679685,0.49146320535060367
1.4666666666666666,0.2519955701258699,-1.1862628325922593,0.4929339334145905
1.5,0.2510048246247605,-1.1641233939818465,0.4938254384010453
1.5333333333333332,0.25214578176887065,-1.140651161447499,0.4943467050748943
1.5666666666666667,0.25524743050045734,-1.117255617010634,0.49453882025638435
1.6,0.25965337622344586,-1.0953244942118503,0.49452024605136186
1.6333333333333333,0.26556608835190676,-1.0721295399942596,0.49438875853342207
1.6666666666666667,0.2723737455773951,-1.0490499015801151,0.4942327901670671
1.7,0.2796931399629028,-1.026086085362397,0.4941242002484635
1.7333333333333334,0.2867175805878155,-1.0045758410624464,0.4941049278124112
1.7666666666666666,0.2939999280245667,-0.9818220411067441,0.49418511340688315
1.8,0.30042250240112395,-0.960488263477075,0.49434041914829324
1.8333333333333333,0.30655491198937357,-0.937882957954597,0.4945627590666599
1.8666666666666667,0.31178620734706264,-0.9152933521197043,0.49477270257792744
1.9,0.31596411996727064,-0.8926305229352502,0.4949328858382808
1.9333333333333333,0.3188267206196343,-0.8711140089491453,0.4950527312051194
1.9666666666666666,0.3206481197429949,-0.8478856988533697,0.49518964541975685
2.0,0.3211706722789252,-0.8254957856377275,0.4953271069122037
2.033333333333333,0.32044784980965435,-0.8009355527806661,0.4954681600967851
2.0666666666666664,0.31846500162330393,-0.7753946586921966,0.49527953973460676
2.1,0.31551533531264814,-0.7503196535311174,0.49457670746504556
2.1333333333333333,0.31131169164180206,-0.722436686603382,0.4932158855829545
2.1666666666666665,0.3060718292215633,-0.6930324162230467,0.4915035948269238
2.2,0.3002847151280156,-0.6638326808506722,0.48969552243587056
2.2333333333333334,0.29331867210824963,-0.6311399864814438,0.48777940855186663
2.2666666666666666,0.2856017251325695,-0.5967988486988096,0.4858358910094266
2.3,0.27773170550276677,-0.5630889436561244,0.48403801629964005
2.3333333333333335,0.2688265248484714,-0.5259699632494413,0.48217980413063105
