t,x,y,z
0.0,1.0,-1.5,0.3
0.03333333333333333,1.0000000022533797,-1.500000004622808,0.2980376181939816
0.06666666666666667,0.9999975626538671,-1.4999997804824996,0.2947984325884831
0.1,0.9999628059208642,-1.5000062422692544,0.29166189322917013
0.13333333333333333,0.9997768681839255,-1.5000739798262035,0.2884509469500201
0.16666666666666666,0.9991931738895002,-1.5003498317980144,0.28553766359188465
0.2,0.9979233143142876,-1.501026808148098,0.28324004657153823
0.23333333333333334,0.9952925058788544,-1.502511444867928,0.28140724983301224
0.26666666666666666,0.9906857320223456,-1.505151728792439,0.2802813023895531
0.3,0.9838960001983619,-1.5090329753247578,0.2798536549446027
0.3333333333333333,0.97338295036767,-1.5149788443832892,0.2799889487321906
0.36666666666666664,0.9588204356476256,-1.5230770402048754,0.28052361903357065
0.4,0.9409304290767857,-1.5328122769632717,0.2811206535564821
0.43333333333333335,0.917106384935891,-1.5454101236206832,0.2815436133252547
0.4666666666666667,0.8881131855155949,-1.5601600719157238,0.2814412157287992
0.5,0.8560662448478666,-1.575688979437955,0.2806730065837287
0.5333333333333333,0.8170667718587097,-1.5934351217566116,0.2790916709020513
0.5666666666666667,0.7732274119793785,-1.6118018033845922,0.2768433237845058
0.6,0.7279167365384372,-1.628944798538291,0.27437752987143466
0.6333333333333333,0.6760213152885969,-1.6461668915721446,0.271770187360714
0.6666666666666666,0.6210023876459598,-1.6614508807337993,0.2695919341121129
0.7,0.56719405608816,-1.673234987295379,0.2682484383294872
0.7333333333333333,0.508867734628106,-1.6821696197212215,0.2677687589116693
0.7666666666666666,0.45043236542691556,-1.6866921049067964,0.26826088426717193
0.8,0.39629182391004797,-1.6864303595436227,0.2694270466053355
0.8333333333333334,0.34058038072029084,-1.6810466598287692,0.2710625595598484
0.8666666666666667,0.28748306673259794,-1.67033127388044,0.2726449578627751
0.9,0.24038539651667412,-1.6555254001111763,0.2736709931229743
0.9333333333333333,0.19371829922602393,-1.6351382836123325,0.2739420394117136
0.9666666666666667,0.1506879917981507,-1.6104725831855968,0.2732524664333536
1.0,0.11354592512418345,-1.5839063529703592,0.27184683397379733
1.0333333333333332,0.07759539349896101,-1.552766640603405,0.2698780974485062
1.0666666666666667,0.04515491478543464,-1.5193614353421283,0.26781001945593363
1.1,0.01753169439017279,-1.4866533949664518,0.26551064139688085
1.1333333333333333,-0.008945257757727471,-1.4514874285549655,0.2630585593026066
1.1666666666666667,-0.032902768737388226,-1.4168982200237017,0.2611824573417654
1.2,-0.05511977594874768,-1.3838262364052034,0.26005614700925084
1.2333333333333334,-0.07528746959923259,-1.354780486720811,0.25974801729702934
1.2666666666666666,-0.09685359719322365,-1.3266306356839228,0.26018147383132634
1.3,-0.1180466291768097,-1.3029230512052077,0.2610991728866668
1.3333333333333333,-0.14214280215306857,-1.2807428849355653,0.26229173235084396
1.3666666666666667,-0.16824245305602792,-1.2615380592925187,0.2633527863505258
1.4,-0.19644356262241686,-1.2450450340677999,0.26400174461199316
1.4333333333333333,-0.2247615458046251,-1.2316712566480719,0.2641393494048351
1.4666666666666666,-0.25636817305182097,-1.2193060217626854,0.2638768090794365
1.5,-0.2870426440833203,-1.2089198569496893,0.26349378717777416
1.5333333333333332,-0.31992963507426475,-1.1986064842497728,0.2632880871095795
1.5666666666666667,-0.3523020876377127,-1.188340069057477,0.26360644537055317
1.6,-0.3815168757615548,-1.1780645528714748,0.2645381415878047
1.6333333333333333,-0.41043817796697024,-1.1658362725910876,0.26616042905637505
1.6666666666666667,-0.4365031054862548,-1.1516809998519182,0.26817950962815584
1.7,-0.4592464931930667,-1.135171971338371,0.27018962336391433
1.7333333333333334,-0.4774343265757639,-1.1172643873248602,0.27168722085708
1.7666666666666666,-0.4933788318147801,-1.0956410314004648,0.2725619910386194
1.8,-0.5053940508344524,-1.0728742805167815,0.27265193433284796
1.8333333333333333,-0.5152924190235962,-1.046240586282253,0.27209665649354603
1.8666666666666667,-0.5226343162118021,-1.0173606470617476,0.27098479828121186
1.9,-0.527828144866036,-0.9866300707566866,0.26949046708278707
1.9333333333333333,-0.5311744481607933,-0.9563832729183614,0.268005039315004
1.9666666666666666,-0.5336666915512815,-0.9231841333320381,0.2666801597657579
2.0,-0.5356717682058891,-0.8911874472775823,0.26586099090189763
2.033333333333333,-0.5382375918301563,-0.8565506417858604,0.26552788890688667
2.0666666666666664,-0.5420620149564777,-0.8213039625952482,0.2654373045713298
2.1,-0.5474491313325411,-0.7875526508800442,0.2651021272436706
2.1333333333333333,-0.5557061702428198,-0.7510366425680011,0.2645727818323714
2.1666666666666665,-0.5669983718372329,-0.7138092779828331,0.2636606055872034
2.2,-0.5806099427800919,-0.6780922524075773,0.26239463012535813
2.2333333333333334,-0.5981489991307608,-0.6394536674822551,0.2605389750151258
2.2666666666666666,-0.618474607937762,-0.6002223088375319,0.2581296883574366
2.3,-0.6395795782332837,-0.5629292202994187,0.25552967839946444
2.3333333333333335,-0.6632738537326304,-0.5231591704376991,0.252783209499091
2.3666666666666667,-0.6872651301356615,-0.4835331404069987,0.2505478946816202
2.4,-0.709079592611043,-0.44666564844601386,0.24917924840237832
2.433333333333333,-0.7303213935488369,-0.40825279654655566,0.24861446636656134
2.466666666666667,-0.7484820033368005,-0.37090274688365354,0.2488770747520848
2.5,-0.7619592453473598,-0.33692072647220356,0.24955763000651024
2.533333333333333,-0.7718681715410465,-0.3021982847637353,0.25034388257374207
2.5666666666666664,-0.7770202856773258,-0.26892613992516406,0.250658215588417
2.6,-0.7775559955370787,-0.23890121336342252,0.25020863540725646
2.6333333333333333,-0.7736762323352271,-0.20832181285607937,0.24902087530102907
2.6666666666666665,-0.7655482188532932,-0.179034731017326,0.24727794361426364
2.7,-0.7545453966428822,-0.15269323282174097,0.2451553339752921
2.7333333333333334,-0.7399200061068514,-0.1260747661653583,0.2428796363225239
2.7666666666666666,-0.7231337773214005,-0.10064376710768409,0.24069678561019187
2.8,-0.706106055931879,-0.07748917445151171,0.23893826262821827
2.8333333333333335,-0.687565294711465,-0.05321894683548777,0.2375801808541913
2.8666666666666667,-0.6693558866400738,-0.028591858288141314,0.23695641622752195
2.9,-0.6531436406162131,-0.004362515570915402,0.2371464828204318
2.933333333333333,-0.6373904750250332,0.02322114647780604,0.23803665541938698
2.966666666666667,-0.6234735555410996,0.05326960053743792,0.23922532900119764
3.0,-0.6121772170742484,0.08414720643908022,0.2402459599741288
3.033333333333333,-0.6020477620683283,0.11981951753201103,0.24090490083652882
3.0666666666666664,-0.5936126378149958,0.15824638673519176,0.24088701520678402
3.1,-0.5869059736530249,0.19662022054789227,0.24041597977310192
3.1333333333333333,-0.5805947645934063,0.2391765173103524,0.23962750571925512
3.1666666666666665,-0.57452019978848,0.28282574831278573,0.23892373074142495
3.2,-0.5684140231624542,0.32409630167670167,0.238748405164642
3.2333333333333334,-0.560850280126589,0.36722252274376666,0.2392617615966303
3.2666666666666666,-0.5515405683066222,0.4086757557729947,0.24049049559821858
3.3,-0.5407148486855694,0.44540808263672593,0.24203256133683743
3.3333333333333335,-0.5266847980168786,0.48140971591888576,0.24367103798631437
3.3666666666666667,-0.5098818805468496,0.5139301173994368,0.24496709692719484
3.4,-0.4915538723516062,0.5412620663708103,0.24557702003728932
3.433333333333333,-0.46953218842045263,0.5668493972662836,0.24552336773555086
3.466666666666667,-0.4451088494972432,0.5890242813416755,0.24488126603202126
3.5,-0.4203424042765477,0.6070081268051778,0.24376558770371873
3.533333333333333,-0.39266557115548084,0.6233702246737854,0.24239662757174132
3.5666666666666664,-0.3640833154706951,0.6374733828679634,0.24100693222042574
3.6,-0.33679184354584746,0.6493149753182854,0.2397468751665414
3.6333333333333333,-0.30778928009993595,0.6611897892883445,0.238792639799994
3.6666666666666665,-0.27902048457193523,0.6733122432805884,0.23847355336646336
3.6999999999999997,-0.25222072226308856,0.6858507503866514,0.23881602235195157
3.7333333333333334,-0.22399055839031604,0.7011927830694136,0.2396022403257702
3.7666666666666666,-0.19592537817647432,0.719268098487022,0.24057381962325605
3.8,-0.1695787494386326,0.739108263112449,0.24135240820571116
3.8333333333333335,-0.1415502947876756,0.7632629529051027,0.24185708773398018
3.8666666666666667,-0.11335578120545971,0.7903439241595308,0.24189345785402347
3.9,-0.0865379488997451,0.8180553264722987,0.241521742831872
3.933333333333333,-0.05759843455001695,0.8491638954256766,0.24095150598684098
